40,31488,37771,22507,99842,7665,66256,29681,17751,52380,15016,45163,44782,20461,49642,19354,85647,41611,33680,75230,30289,100089,7120,20889,57318,20517,17041,80849,52332,63920,18465,49585,54280,28290,18113,20571,25460,40278,20429,39719,26617,0,13267,39753,49629,22770,13308,16136,34549,52709,11805,35459,58035,42760,61170,28124,25990,77341,20691,35075,7828,47897,28581,27079,59698,34946,19378
41,29504,28278,17305,100595,19152,64794,16704,9023,42879,19961,40451,31594,32061,43140,8288,84543,40286,23217,70933,24509,102771,12593,21460,50166,28130,4466,72832,48728,61232,13598,39264,43734,29371,5229,33834,17529,32705,18063,37759,23365,13267,0,26503,41890,20121,12527,10381,21683,39752,23009,35581,55324,35285,52039,17545,31116,75605,12105,28582,13282,36224,37363,20128,54361,26036,22787
42,39771,26087,31610,105502,44880,71360,10796,25275,34653,41774,44956,7601,57776,39678,23134,86810,50971,21543,71198,33239,111173,38076,38641,46817,50171,22910,64118,50362,65888,29674,25926,31727,44094,22114,60323,27151,33501,35482,45241,36816,39753,26503,0,39021,34105,33647,29872,10211,16714,48278,49562,60751,32038,42903,21055,50172,80618,26034,33757,37863,21814,60720,27169,54526,26904,43880
43,69810,14504,27153,140399,57291,34115,41597,48921,8359,61525,11810,34552,55338,76902,33692,122894,22859,20218,32221,19564,143862,43058,63212,8455,69150,42785,31246,85971,27924,54485,64858,14280,70956,37749,64847,24641,9371,30031,77419,24554,49629,41890,39021,0,61024,54417,33721,30107,32644,61433,27081,23750,68710,12905,25069,72909,42190,30014,14705,54054,19915,50115,57873,15540,15983,36535
44,9452,46773,37416,80473,21278,84826,23969,12104,60734,11887,60510,41412,42268,27242,27639,64619,60190,41209,90932,44575,82930,27903,5193,69441,18255,18267,91294,29764,81351,6603,31222,60392,10375,23366,37660,37369,52143,37770,17823,43382,22770,20121,34105,61024,0,9588,30363,35199,50597,22123,55070,75440,21269,69965,35975,16316,95685,32048,48466,15183,51468,51328,8114,74225,45047,40501
45,18755,40699,29194,89006,13430,76131,22851,8371,55199,8281,52619,40177,33319,36352,20764,73748,51379,35469,83141,36735,90589,18352,9179,62690,16798,12608,85316,39342,72978,5703,37628,55689,17182,17036,30327,29999,45226,28966,27140,34840,13308,12527,33647,54417,9588,0,21983,31894,49068,15652,45971,67047,29652,64399,29876,18728,87087,24560,40984,6230,47569,41886,14227,66718,38541,31026
46,39793,21676,7220,110773,23728,54468,22601,19344,36246,28172,30681,32804,28779,53152,6835,94895,29908,17965,61195,14926,112572,10492,31155,41648,35485,13777,64967,59094,51061,23921,47641,38313,39155,9796,34328,9324,24350,7786,48092,13021,16136,10381,29872,33721,30363,21983,0,21822,39397,27890,25291,45137,45135,45046,12776,39683,65325,4980,19465,20485,32636,30866,30367,44932,18812,14341
47,42653,16332,22153,111494,40836,61475,12194,24059,27123,40147,34999,10997,50541,46917,15736,93424,40760,11409,62284,23078,116083,31329,38863,38282,48651,19476,57603,56531,56183,29452,35044,25610,45572,16522,54784,17382,23678,26289,49371,26929,34549,21683,10211,30107,35199,31894,21822,0,18162,44665,39464,50903,38808,36055,11153,50093,70983,17318,23573,34630,16297,52126,29941,45389,16807,35048
48,56485,25007,38069,120895,58882,66759,26723,40827,25575,57338,42159,9196,68150,54678,33766,101779,51060,23814,62792,36070,127221,49316,54935,38620,65842,37139,51160,66019,60526,45724,38920,20565,60711,34647,72916,32951,31239,42459,61806,41292,52709,39752,16714,32644,50597,49068,39397,18162,0,62632,51911,56340,47633,31544,27143,66437,74487,34570,34257,52434,12809,68493,43864,47515,27521,51445
49,28355,49436,34301,91662,4162,76613,37598,23508,64092,10385,56683,54177,22523,48863,30369,78985,52315,45121,86457,42058,90690,18601,17936,69090,10573,25587,92648,48738,74747,21170,52791,65795,22952,28228,15584,37208,52084,32025,35575,38162,11805,23009,48278,61433,22123,15652,27890,44665,62632,0,45825,68929,43380,72937,39477,17387,87701,32292,46860,10423,58973,33593,29095,71234,46670,29460
50,64510,26927,19412,134838,42259,30835,45731,44596,34489,50292,16209,49123,31954,78385,30594,119665,6907,28944,41585,16449,135528,28498,54987,30963,55751,39036,53551,84283,29106,48866,71572,39653,62890,34623,43488,22715,21841,17524,72893,13215,35459,35581,49562,27081,55070,45971,25291,39464,51911,45825,0,23456,70299,39722,28543,61448,41929,25885,17688,42567,40289,24006,55655,28793,24446,16365
51,84826,34665,38024,155900,65198,10625,60752,63921,31613,72417,15986,57407,54972,95777,48414,139717,16674,39606,18311,31176,157529,50924,76224,20149,78537,57818,35347,103335,5932,68916,85836,37505,84227,52811,66808,38733,27256,38204,93036,32208,58035,55324,60751,23750,75440,67047,45137,50903,56340,68929,23456,0,87495,30895,42437,83825,20487,43680,28239,64580,43552,45499,74402,11812,34227,39596
52,17583,54396,51046,73475,42443,97686,27154,26519,65820,33063,71626,39281,62972,8285,39856,54834,74169,48786,100643,56600,79632,46413,25704,77009,38087,31373,95935,18397,93171,24297,13248,63542,24629,35690,58929,49020,61246,52908,17325,57367,42760,35285,32038,68710,21269,29652,45135,38808,47633,43380,70299,87495,0,74513,45116,33586,107968,44676,59267,35816,53658,71086,15754,83636,53844,57993
53,78188,23781,39032,147537,68774,39796,48237,57994,9236,71983,23785,36681,68138,82418,43758,129315,34874,28949,31966,31847,152018,54924,72768,10812,79961,52135,21551,92501,33114,63633,68525,11320,80202,47377,77348,35730,21371,42323,85274,37168,61170,52039,42903,12905,69965,64399,45046,36055,31544,72937,39722,30895,74513,0,34527,83113,45226,40803,27067,64841,21131,63001,65700,19474,26314,49283
54,44750,10863,11173,115522,35366,52762,18366,23873,25343,37507,26517,21734,41175,53401,9318,98360,30486,5700,55938,12439,118794,23215,38378,33509,45620,17793,55520,61560,48066,29466,43942,26368,45999,12881,47087,6243,16487,15471,52442,15795,28124,17545,21055,25069,35975,29876,12776,11153,27143,39477,28543,42437,45116,34527,0,48585,62880,7795,14207,30588,19907,41523,33002,38960,9151,24412
55,16050,59382,46836,74414,19791,92231,39716,26034,73920,11520,70233,57306,39781,36713,39402,61648,67535,54195,100644,54609,74116,33000,11530,81088,7080,31235,103942,33517,89737,20759,45635,74379,8996,35764,30878,48319,63631,45740,20687,51893,25990,31116,50172,72909,16316,18728,39683,50093,66437,17387,61448,83825,33586,83113,48585,0,103310,42907,59092,19326,66067,50980,24236,84594,57139,45304
56,105103,54655,58305,176068,84184,11093,81152,84296,48950,92041,36370,76690,71275,116251,68857,160099,35816,59822,15204,51636,177298,70310,96242,36006,97681,78229,39218,123795,14839,89202,106013,54406,104229,73249,83568,59207,47320,58125,113359,52314,77341,75605,80618,42190,95685,87087,65325,70983,74487,87701,41929,20487,107968,45226,62880,103310,0,64099,48701,84244,61976,60389,94854,26973,54492,58268
57,41310,17151,6473,112458,28139,53466,20091,20271,31840,31512,28472,28309,33583,52864,4831,96040,29503,13072,58890,12565,114852,15439,33564,38188,39241,14138,61153,59724,49543,25453,45794,33590,41474,9168,39299,5438,20724,9580,49423,12742,20691,12105,26034,30014,32048,24560,4980,17318,34570,32292,25885,43680,44676,40803,7795,42907,64099,0,16480,24112,27670,34862,30778,42263,14493,17872
58,57642,9250,12570,128753,42739,38560,32559,36538,19410,47601,12390,32117,41283,67550,20855,112012,17392,12237,42487,4858,131324,28395,50033,22254,54928,30328,45803,75380,33909,41863,57946,23492,57953,25214,50287,11097,5741,15337,65639,10181,35075,28582,33757,14705,48466,40984,19465,23573,34257,46860,17688,28239,59267,27067,14207,59092,48701,16480,0,39949,22672,37515,46553,25784,7069,22397
59,23682,41077,27569,92363,7455,73194,27174,13207,55774,7840,50917,43860,27194,42329,21275,77899,48429,36288,81317,35379,93054,14128,13064,62094,15131,15299,85249,44551,70502,11898,43792,56915,20576,18472,24274,29418,44706,26430,31892,32571,7828,13282,37863,54054,15183,6230,20485,34630,52434,10423,42567,64580,35816,64841,30588,19326,84244,24112,39949,0,49504,36198,20458,65312,38577,26846
60,58914,13675,29304,126972,54930,54006,28264,40092,13495,55699,29443,15656,60420,61444,28626,108492,38759,14824,50893,25416,132046,43109,54994,26429,64117,34964,42317,71829,47838,45595,47406,9914,61843,31040,66963,24387,18872,33629,65450,31090,47897,36224,21814,19915,51468,47569,32636,16297,12809,58973,40289,43552,53658,21131,19907,66067,61976,27670,22672,49504,0,58999,46163,35061,16689,42423
61,59779,45484,30433,125093,31731,49903,53034,45002,56606,42107,40074,63071,11928,78176,37675,112528,30452,44840,63742,33761,123341,24981,48989,54852,44084,41823,77539,80675,50388,46856,76574,61005,55691,39747,24118,35545,42976,26064,67806,27963,28581,37363,60720,50115,51328,41886,30866,52126,68493,33593,24006,45499,71086,63001,41523,50980,60389,34862,37515,36198,58999,0,55333,52613,42355,17115
62,12795,43382,36844,82541,27496,84244,17935,11122,56562,19363,58896,34685,47417,23176,25997,65460,60074,37677,88874,43226,86330,30703,13301,66327,26322,16737,87220,28946,80229,8645,23697,55536,17078,21612,44324,35688,49488,38133,19612,43109,27079,20128,27169,57873,8114,14227,30367,29941,43864,29095,55655,74402,15754,65700,33002,24236,94854,30778,46553,20458,46163,55333,0,71935,42135,42531
63,83342,29267,37758,154374,67244,20356,56485,62242,21984,73075,14551,50050,60569,91881,46589,137319,22161,34850,17014,30019,157108,52667,75799,9191,80036,56027,25208,100492,13697,67623,80304,27532,83733,50906,71629,36875,22493,39268,91246,33089,59698,54361,54526,15540,74225,66718,44932,45389,47515,71234,28793,11812,83636,19474,38960,84594,26973,42263,25784,65312,35061,52613,71935,0,29908,43145
64,53888,3202,13544,124666,42508,44748,26769,32945,17434,45855,18258,25047,44508,62115,17779,107432,24457,5406,46914,8744,127917,28978,47259,24394,53708,26802,46802,70585,39655,38502,51611,19908,54978,21771,52233,9498,7420,17570,61593,14410,34946,26036,26904,15983,45047,38541,18812,16807,27521,46670,24446,34227,53844,26314,9151,57139,54492,14493,7069,38577,16689,42355,42135,29908,0,26034
65,49781,29230,13383,119178,25922,47175,36933,31493,41792,34373,28861,45970,18889,65700,21146,104631,22928,27947,57427,17948,119421,12770,39687,42856,39442,27006,66510,70209,45358,34802,61656,45510,47403,23899,28666,18502,28131,8986,58165,12221,19378,22787,43880,36535,40501,31026,14341,35048,51445,29460,16365,39596,57993,49283,24412,45304,58268,17872,22397,26846,42423,17115,42531,43145,26034,0
