0.000000,0.000000,1.000000,2.000000,3.000000,4.000000,5.000000,6.000000,7.000000,8.000000,9.000000,10.000000,11.000000,12.000000,13.000000,14.000000,15.000000,16.000000,17.000000,18.000000,19.000000,20.000000,21.000000,22.000000,23.000000,24.000000,25.000000,26.000000,27.000000,28.000000,29.000000,30.000000,31.000000,32.000000,33.000000,34.000000,35.000000,36.000000,37.000000,38.000000,39.000000,40.000000,41.000000,42.000000,43.000000,44.000000,45.000000,46.000000,47.000000,48.000000,49.000000,50.000000,51.000000,52.000000,53.000000,54.000000,55.000000,56.000000,57.000000,58.000000,59.000000,60.000000,61.000000,62.000000,63.000000,64.000000,65.000000
0.000000,0.797614,0.000000,0.000000,0.000000,0.000053,0.000000,0.000026,0.000658,0.000000,0.001761,0.000000,0.000000,0.000000,0.000673,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,0.020910,0.000000,0.000644,0.000081,0.000000,0.000706,0.000000,0.003779,0.000032,0.000000,0.074180,0.000015,0.000000,0.000000,0.000000,0.000000,0.047309,0.000000,0.000020,0.000039,0.000001,0.000000,0.033174,0.001451,0.000001,0.000000,0.000000,0.000057,0.000000,0.000000,0.002152,0.000000,0.000000,0.003604,0.000000,0.000001,0.000000,0.000277,0.000000,0.000000,0.010774,0.000000,0.000000,0.000000
1.000000,0.000000,0.580366,0.002107,0.000000,0.000000,0.000000,0.000061,0.000005,0.004120,0.000000,0.001001,0.000222,0.000000,0.000000,0.000697,0.000000,0.000083,0.084918,0.000000,0.011067,0.000000,0.000012,0.000000,0.000257,0.000000,0.000038,0.000000,0.000000,0.000001,0.000001,0.000000,0.002045,0.000000,0.000197,0.000000,0.008831,0.047916,0.000537,0.000000,0.001598,0.000002,0.000043,0.000090,0.004412,0.000000,0.000001,0.000395,0.002385,0.000129,0.000000,0.000068,0.000005,0.000000,0.000195,0.015016,0.000000,0.000000,0.001811,0.025836,0.000001,0.005831,0.000000,0.000000,0.000031,0.197639,0.000031
2.000000,0.000000,0.001898,0.522749,0.000000,0.000020,0.000000,0.000071,0.000082,0.000018,0.000004,0.000195,0.000008,0.000015,0.000000,0.012023,0.000000,0.000210,0.003809,0.000000,0.037409,0.000000,0.002459,0.000001,0.000004,0.000000,0.000603,0.000000,0.000000,0.000000,0.000016,0.000000,0.000007,0.000000,0.002956,0.000001,0.093407,0.001292,0.118928,0.000000,0.062339,0.000269,0.001549,0.000013,0.000056,0.000002,0.000028,0.046069,0.000303,0.000001,0.000005,0.000762,0.000001,0.000000,0.000001,0.012186,0.000000,0.000000,0.059231,0.007616,0.000049,0.000027,0.000019,0.000002,0.000002,0.005488,0.005794
3.000000,0.000000,0.000000,0.000000,0.992025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001218,0.000000,0.000000,0.000000,0.000000,0.006757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.000000,0.000045,0.000000,0.000026,0.000000,0.677020,0.000000,0.000007,0.000656,0.000000,0.019786,0.000000,0.000000,0.000502,0.000000,0.000097,0.000000,0.000000,0.000001,0.000000,0.000002,0.000000,0.005021,0.001683,0.000000,0.007120,0.000410,0.000000,0.000000,0.000000,0.001086,0.000000,0.000000,0.000211,0.000188,0.002301,0.000010,0.000000,0.000055,0.000003,0.000007,0.051369,0.001077,0.000000,0.000000,0.000527,0.007386,0.000231,0.000001,0.000000,0.166921,0.000000,0.000000,0.000000,0.000000,0.000005,0.000869,0.000000,0.000052,0.000000,0.055130,0.000000,0.000016,0.000065,0.000000,0.000000,0.000110
5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.860313,0.000000,0.000000,0.000001,0.000000,0.000116,0.000000,0.000000,0.000000,0.000000,0.000000,0.000206,0.000000,0.002877,0.000001,0.000000,0.000000,0.000000,0.000043,0.000000,0.000000,0.000002,0.000000,0.090770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000027,0.024115,0.000000,0.000001,0.000000,0.000000,0.020602,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,0.000913,0.000000,0.000000
6.000000,0.000030,0.000095,0.000124,0.000000,0.000009,0.000000,0.910407,0.006979,0.000002,0.000027,0.000000,0.002444,0.000000,0.000006,0.004341,0.000000,0.000000,0.000627,0.000000,0.000032,0.000000,0.000052,0.000069,0.000000,0.000002,0.012956,0.000000,0.000000,0.000000,0.001505,0.000152,0.000003,0.000009,0.010401,0.000000,0.000371,0.000009,0.000044,0.000003,0.000016,0.000042,0.003301,0.024092,0.000001,0.000287,0.000417,0.000454,0.015053,0.000113,0.000003,0.000000,0.000000,0.000098,0.000000,0.001887,0.000001,0.000000,0.001056,0.000016,0.000097,0.000068,0.000000,0.002182,0.000000,0.000112,0.000004
7.000000,0.000553,0.000006,0.000105,0.000000,0.000651,0.000000,0.005143,0.670964,0.000000,0.002559,0.000000,0.000015,0.000002,0.000007,0.003429,0.000000,0.000000,0.000037,0.000000,0.000011,0.000000,0.000784,0.004421,0.000000,0.000148,0.082919,0.000000,0.000001,0.000000,0.100683,0.000015,0.000000,0.000382,0.014811,0.000002,0.000127,0.000001,0.000074,0.000037,0.000013,0.001711,0.032240,0.000136,0.000000,0.011435,0.040147,0.001001,0.000205,0.000001,0.000247,0.000000,0.000000,0.000090,0.000000,0.000218,0.000105,0.000000,0.000733,0.000003,0.007890,0.000001,0.000000,0.015912,0.000000,0.000010,0.000017
8.000000,0.000000,0.005510,0.000026,0.000000,0.000000,0.000001,0.000001,0.000000,0.776142,0.000000,0.000921,0.000044,0.000000,0.000000,0.000007,0.000000,0.000024,0.001016,0.000003,0.000248,0.000000,0.000000,0.000000,0.009616,0.000000,0.000000,0.000026,0.000000,0.000005,0.000000,0.000000,0.104720,0.000000,0.000002,0.000000,0.000090,0.007680,0.000008,0.000000,0.000037,0.000000,0.000000,0.000007,0.046628,0.000000,0.000000,0.000004,0.000085,0.000142,0.000000,0.000007,0.000019,0.000000,0.034715,0.000154,0.000000,0.000000,0.000017,0.001132,0.000000,0.008284,0.000000,0.000000,0.000476,0.002202,0.000001
9.000000,0.001565,0.000000,0.000005,0.000000,0.020723,0.000000,0.000021,0.002704,0.000000,0.709088,0.000000,0.000000,0.000015,0.000002,0.000053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000464,0.055699,0.000000,0.040394,0.000657,0.000000,0.000001,0.000000,0.010642,0.000000,0.000000,0.007298,0.000165,0.000114,0.000003,0.000000,0.000007,0.000120,0.000001,0.004537,0.000860,0.000001,0.000000,0.013000,0.043732,0.000054,0.000001,0.000000,0.021547,0.000000,0.000000,0.000010,0.000000,0.000002,0.014708,0.000000,0.000018,0.000000,0.050726,0.000000,0.000000,0.001051,0.000000,0.000000,0.000007
10.000000,0.000000,0.001544,0.000334,0.000000,0.000000,0.000121,0.000000,0.000000,0.001063,0.000000,0.895506,0.000001,0.000000,0.000000,0.000013,0.000000,0.021130,0.000314,0.000031,0.004196,0.000000,0.000002,0.000000,0.006203,0.000000,0.000001,0.000003,0.000000,0.000636,0.000000,0.000000,0.000153,0.000000,0.000003,0.000000,0.000358,0.018494,0.000218,0.000000,0.001747,0.000000,0.000001,0.000000,0.016849,0.000000,0.000000,0.000029,0.000007,0.000001,0.000000,0.003836,0.004135,0.000000,0.000300,0.000120,0.000000,0.000004,0.000062,0.013862,0.000000,0.000045,0.000001,0.000000,0.006700,0.001925,0.000054
11.000000,0.000000,0.000330,0.000013,0.000000,0.000000,0.000000,0.002317,0.000019,0.000049,0.000000,0.000001,0.862979,0.000000,0.000000,0.000114,0.000000,0.000000,0.000971,0.000000,0.000014,0.000000,0.000001,0.000000,0.000001,0.000000,0.000057,0.000000,0.000000,0.000000,0.000004,0.000019,0.000170,0.000000,0.000109,0.000000,0.000071,0.000029,0.000003,0.000000,0.000003,0.000000,0.000021,0.066904,0.000008,0.000001,0.000001,0.000014,0.021344,0.039121,0.000000,0.000000,0.000000,0.000002,0.000004,0.000576,0.000000,0.000000,0.000063,0.000018,0.000000,0.004452,0.000000,0.000007,0.000000,0.000189,0.000000
12.000000,0.000000,0.000000,0.000027,0.000000,0.000714,0.000000,0.000000,0.000003,0.000000,0.000021,0.000000,0.000000,0.962085,0.000000,0.000008,0.000000,0.000002,0.000000,0.000000,0.000004,0.000000,0.001259,0.000002,0.000000,0.000016,0.000005,0.000000,0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0.000006,0.014923,0.000005,0.000000,0.000111,0.000000,0.000027,0.000986,0.000020,0.000000,0.000000,0.000001,0.000013,0.000060,0.000000,0.000000,0.000493,0.000021,0.000000,0.000000,0.000000,0.000001,0.000001,0.000000,0.000012,0.000001,0.000102,0.000000,0.017397,0.000000,0.000000,0.000000,0.001673
