0,5.4600979699131796e-05,5.608041130037391e-05,5.6749381763507195e-05,5.7579534646015765e-05,5.714750615763543e-05,5.574647981798081e-05,5.608392446633819e-05,5.563959623703146e-05,5.5507174465344314e-05,5.441353638027772e-05,5.745920529408278e-05,5.694495917403333e-05,5.523415380586879e-05,5.7682864928803425e-05,5.94251614046872e-05,5.454356278801838e-05,5.547173955789215e-05,5.537994360165696e-05,5.640028452522507e-05,5.6096174311826e-05,5.422164122856602e-05,5.5770566502463066e-05,5.543875839956764e-05
5.4600979699131796e-05,0,5.400457885353076e-05,5.44756199686639e-05,5.706020211679866e-05,5.643403167040354e-05,5.3690690426644014e-05,5.513099900348774e-05,5.528936926175993e-05,5.454586640462986e-05,5.3859282917643286e-05,5.678311362040092e-05,5.6267427360402975e-05,5.3933409561551144e-05,5.631557444082489e-05,5.780103444761513e-05,5.394263977289164e-05,5.4453569544409703e-05,5.4509102374643305e-05,5.479557754754911e-05,5.4354287554805435e-05,5.3393681540836566e-05,5.4436838031176624e-05,5.439806313811885e-05
5.608041130037391e-05,5.400457885353076e-05,0,4.962901969323078e-05,5.6718610464914406e-05,5.5913629518072244e-05,5.362269207549149e-05,5.509504149933054e-05,5.4819592591585325e-05,5.441337261880458e-05,5.3193218796636716e-05,5.677721004499928e-05,5.6122455850800455e-05,5.411510627226512e-05,5.6405493097008035e-05,5.770602866009491e-05,5.394743732996497e-05,5.484388225169586e-05,5.4492791621029544e-05,5.5311622351474866e-05,5.479928086510858e-05,5.407805648824806e-05,5.457212851405625e-05,5.28502689060481e-05
5.6749381763507195e-05,5.44756199686639e-05,4.962901969323078e-05,0,5.7335407914077075e-05,5.646115085341366e-05,5.408109343692856e-05,5.5552505577866945e-05,5.530501010815275e-05,5.488931026770524e-05,5.362016039990781e-05,5.739103159626459e-05,5.668115475601034e-05,5.425335561515157e-05,5.696991003527787e-05,5.809490613971032e-05,5.459205572289153e-05,5.5343795349465137e-05,5.475230752555674e-05,5.575620412685226e-05,5.5107101009829996e-05,5.414539304760022e-05,5.5170833333333344e-05,5.334643311400215e-05
5.7579534646015765e-05,5.706020211679866e-05,5.6718610464914406e-05,5.7335407914077075e-05,0,5.545497118155616e-05,5.53960338538233e-05,5.607153378162017e-05,5.5479387982123454e-05,5.569651666655039e-05,5.486463167242744e-05,5.6412176660532667e-05,5.5629540878765156e-05,5.511605886238952e-05,5.75355281483492e-05,5.8736851585014394e-05,5.541241168541413e-05,5.59912182452232e-05,5.5281925432276636e-05,5.5943858690251414e-05,5.6156052835953104e-05,5.4844026078329483e-05,5.602896253602311e-05,5.538752542275435e-05
5.714750615763543e-05,5.643403167040354e-05,5.5913629518072244e-05,5.646115085341366e-05,5.545497118155616e-05,0,5.500968818082787e-05,5.589261111111105e-05,5.504234269187357e-05,5.511617736077483e-05,5.429694580815712e-05,5.581974021084337e-05,5.526652825342467e-05,5.4789457018272354e-05,5.6929848974164085e-05,5.846196732954544e-05,5.4862619707661276e-05,5.551162027310926e-05,5.499908558238637e-05,5.581697198275862e-05,5.589655484409802e-05,5.438127988387976e-05,5.570328124999998e-05,5.4647938746882793e-05
5.574647981798081e-05,5.3690690426644014e-05,5.362269207549149e-05,5.408109343692856e-05,5.53960338538233e-05,5.500968818082787e-05,0,5.386624304042602e-05,5.353111091439338e-05,5.3326174914410244e-05,5.2486273193399576e-05,5.5630629708376e-05,5.507105679410273e-05,5.239219305293172e-05,5.544994404381134e-05,5.5604517396184014e-05,5.255756289971185e-05,5.387205928122889e-05,5.3153718558130326e-05,5.3321572383742766e-05,5.2900262505398134e-05,5.273046358798525e-05,5.334705363626942e-05,5.248078605229848e-05
5.608392446633819e-05,5.513099900348774e-05,5.509504149933054e-05,5.5552505577866945e-05,5.607153378162017e-05,5.589261111111105e-05,5.386624304042602e-05,0,5.434663907700025e-05,5.405567393058918e-05,5.3082534407519286e-05,5.631777510040152e-05,5.5647525114155234e-05,5.370736064968618e-05,5.675324214792292e-05,5.795649831649821e-05,5.415516577060922e-05,5.513172268907558e-05,5.401379419191913e-05,5.489990613026813e-05,5.484154912150453e-05,5.294003642987243e-05,5.433562433862429e-05,5.38120642837351e-05
5.563959623703146e-05,5.528936926175993e-05,5.4819592591585325e-05,5.530501010815275e-05,5.5479387982123454e-05,5.504234269187357e-05,5.353111091439338e-05,5.434663907700025e-05,0,5.3167474680119614e-05,5.2587773557112046e-05,5.548762272566564e-05,5.482594081449648e-05,5.302967534853728e-05,5.608250255579873e-05,5.7035441890690264e-05,5.3351668881526255e-05,5.4325267465902906e-05,5.3513877488200294e-05,5.475337432863707e-05,5.468374667558211e-05,5.2529524232444006e-05,5.445963667634097e-05,5.3818706619455886e-05
5.5507174465344314e-05,5.454586640462986e-05,5.441337261880458e-05,5.488931026770524e-05,5.569651666655039e-05,5.511617736077483e-05,5.3326174914410244e-05,5.405567393058918e-05,5.3167474680119614e-05,0,5.227906117641896e-05,5.5561334928090096e-05,5.5188185346114366e-05,5.2817464786466414e-05,5.607404122846395e-05,5.699927544207206e-05,5.328062758728431e-05,5.439998626569279e-05,5.339867309597184e-05,5.4520883777239786e-05,5.416924885540653e-05,5.235109289617492e-05,5.401830393174225e-05,5.346512652992225e-05
