0,0.0024610238713025437,0.00314590914893614,0.002726919493962048,0.003972614119922628,0.0029937741935483885,0.0030782136778115315,0.0029929950354609905,0.0035471815764023195,0.0032852330529441155,0.0020803550531914906,0.0036150824468085285,0.0037271914893617013,0.0035549009986973546,0.0023751808510638316,0.0035877834793491847,0.0035546845837999275,0.0035380826032540696,0.0035046942171303866,0.0025073130699088176
0.0024610238713025437,0,0.0033473436585365547,0.003147475280158206,0.003228832594235032,0.0031396278520849715,0.0033746637630661658,0.0037604869918699177,0.0025821848669623053,0.003217013045944433,0.002725092987804878,0.0028448780487805064,0.0034888780487804874,0.0027451070184171247,0.0031995038920602,0.0035039863701578173,0.0034828361146769372,0.0027783830703012936,0.0035109946841776095,0.0010540351916376305
0.00314590914893614,0.0033473436585365547,0,0.0033134716216216154,0.003394174545454531,0.0018850541935483453,0.0017869091428569998,0.0037750133333332137,0.003889806818181638,0.003549439069767458,0.0030480912499999875,0.00350353550000005,0.003862089999999962,0.0035770765306121933,0.003183873404255324,0.0035659192156861585,0.003710762456140334,0.0033027601470588196,0.003574641025641001,0.0035316728571428346
0.002726919493962048,0.003147475280158206,0.0033134716216216154,0,0.0039065761670761655,0.002611395815170008,0.0030320644787645034,0.003393254954954953,0.0036479284398034393,0.003469784412319321,0.0029199184966216206,0.003918396621621622,0.003067621621621621,0.0034189481522338677,0.0028453450258769408,0.003541915739268678,0.0034336040777619733,0.0034541510333863296,0.003099762647262647,0.003523764478764476
0.003972614119922628,0.003228832594235032,0.003394174545454531,0.0039065761670761655,0,0.003185728739002932,0.00318299740259738,0.004437587878787878,0.004101261363636363,0.002942745243129013,0.003954251420454544,0.0012104545454545397,0.002967954545454545,0.0031462810760667912,0.003914677949709867,0.003725993761140817,0.0030689370015948977,0.0026564839572192516,0.00323309557109557,0.0038340974025974
0.0029937741935483885,0.0031396278520849715,0.0018850541935483453,0.002611395815170008,0.003185728739002932,0,0.002220788479262545,0.004283407526881721,0.003990081011730206,0.0034105416354088727,0.003398071068548387,0.00330863669354839,0.003400774193548387,0.0031931007241606337,0.0036194975978037086,0.0035930683111954445,0.002911756649688739,0.003498303605313095,0.003326915219189413,0.0032749170506912425
0.0030782136778115315,0.0033746637630661658,0.0017869091428569998,0.0030320644787645034,0.00318299740259738,0.002220788479262545,0,0.003714276190476146,0.004092892532467536,0.0036567990033222653,0.003030739732142818,0.0033680628571428365,0.0034620142857142598,0.0035380551020408224,0.0033932805471124806,0.00354573921568628,0.003622339598997461,0.0036075722689074955,0.003522783882783911,0.003527271428571412
0.0029929950354609905,0.0037604869918699177,0.0037750133333332137,0.003393254954954953,0.004437587878787878,0.004283407526881721,0.003714276190476146,0,0.0032199401515151504,0.004154726356589177,0.0027329302083333317,0.004399383333333295,0.0035216333333333324,0.00345595986394558,0.0026371120567375886,0.002998927450980388,0.0037336157894736844,0.003633177450980394,0.004164774358974356,0.0041067761904761855
0.0035471815764023195,0.0025821848669623053,0.003889806818181638,0.0036479284398034393,0.004101261363636363,0.003990081011730206,0.004092892532467536,0.0032199401515151504,0,0.0041321323995771935,0.0029116036931818193,0.003351331818181835,0.0033210113636363645,0.003355633348794066,0.003039223404255322,0.0025215127005347587,0.0035219938197767167,0.0034678509358288803,0.004466447843822842,0.0025034496753246756
0.0032852330529441155,0.003217013045944433,0.003549439069767458,0.003469784412319321,0.002942745243129013,0.0034105416354088727,0.0036567990033222653,0.004154726356589177,0.0041321323995771935,0,0.0028627852470930483,0.003016035465116312,0.0031937906976744687,0.0031655590887518003,0.003307211776348372,0.0035084838121294698,0.0024902150142799783,0.0028593201094391767,0.0016692107930829198,0.0034845847176079104
