0,7.404433578727626e-06,7.445372303409892e-06,7.330030687794466e-06,7.38017701548886e-06,7.331811895802049e-06,7.34092098692644e-06,7.4081396882576e-06,7.442580308438278e-06,7.356620936474846e-06,7.331308314122024e-06,7.409581386486411e-06,7.45740647421594e-06,7.396152047183904e-06,7.494981427758043e-06,7.358159699001552e-06,7.4273876328245115e-06
7.404433578727626e-06,0,7.459676746828453e-06,7.3442230763197e-06,7.393597971521077e-06,7.345423307835324e-06,7.357265970795493e-06,7.4262647110944424e-06,7.457834928229662e-06,7.370660106147766e-06,7.346456268849615e-06,7.4252867016024935e-06,7.4714912280701906e-06,7.411009360211245e-06,7.511871621201753e-06,7.373542269195435e-06,7.440476998427741e-06
7.445372303409892e-06,7.459676746828453e-06,0,7.369013179042097e-06,7.4200357455024494e-06,7.3714666333624785e-06,7.37805842798216e-06,7.443013370925715e-06,7.476052428139705e-06,7.391024056681532e-06,7.371178329151541e-06,7.452757028737423e-06,7.495384978171786e-06,7.438390656809156e-06,7.53617689500041e-06,7.394517571807452e-06,7.46911262534959e-06
7.330030687794466e-06,7.3442230763197e-06,7.369013179042097e-06,0,7.234674094434078e-06,7.186875674358695e-06,7.194493000110235e-06,7.279313546912384e-06,7.293845297902324e-06,7.211082793773261e-06,7.192846321187142e-06,7.27285269754532e-06,7.314414400267985e-06,7.252926334020098e-06,7.354133844297768e-06,7.217909493584185e-06,7.287960702243918e-06
7.38017701548886e-06,7.393597971521077e-06,7.4200357455024494e-06,7.234674094434078e-06,0,7.231659292879211e-06,7.239102486669317e-06,7.325486282337279e-06,7.337547686884288e-06,7.259733683892746e-06,7.2409612055509615e-06,7.31673557646612e-06,7.359330190194336e-06,7.298411373973354e-06,7.396951551442551e-06,7.266775640918742e-06,7.331355020455549e-06
7.331811895802049e-06,7.345423307835324e-06,7.3714666333624785e-06,7.186875674358695e-06,7.231659292879211e-06,0,7.195644193175367e-06,7.275980739075539e-06,7.29282668995274e-06,7.21213134935506e-06,7.193161922299018e-06,7.2711524365584935e-06,7.314531627498362e-06,7.250569941874622e-06,7.351447596988991e-06,7.2227658215496245e-06,7.283209859812394e-06
7.34092098692644e-06,7.357265970795493e-06,7.37805842798216e-06,7.194493000110235e-06,7.239102486669317e-06,7.195644193175367e-06,0,7.282477256032106e-06,7.294630821790461e-06,7.218042404281633e-06,7.199649671524367e-06,7.276116714697413e-06,7.316192708160825e-06,7.257161304546385e-06,7.357333732549858e-06,7.219758695704553e-06,7.293239588230094e-06
7.4081396882576e-06,7.4262647110944424e-06,7.443013370925715e-06,7.279313546912384e-06,7.325486282337279e-06,7.275980739075539e-06,7.282477256032106e-06,0,7.382796577412325e-06,7.302944380366561e-06,7.283023056510628e-06,7.361662257495607e-06,7.403348525446791e-06,7.342196745121844e-06,7.440143734261377e-06,7.310773086702969e-06,7.377138089278274e-06
7.442580308438278e-06,7.457834928229662e-06,7.476052428139705e-06,7.293845297902324e-06,7.337547686884288e-06,7.29282668995274e-06,7.294630821790461e-06,7.382796577412325e-06,0,7.310926487530516e-06,7.302199587219067e-06,7.3761900761648654e-06,7.415339961067849e-06,7.359457628239007e-06,7.4552524088814265e-06,7.322984994159412e-06,7.392801990391213e-06
7.356620936474846e-06,7.370660106147766e-06,7.391024056681532e-06,7.211082793773261e-06,7.259733683892746e-06,7.21213134935506e-06,7.218042404281633e-06,7.302944380366561e-06,7.310926487530516e-06,0,7.220864530646386e-06,7.297529428438052e-06,7.336967545638963e-06,7.279813564770186e-06,7.376699770817416e-06,7.2433522155380505e-06,7.313278502890536e-06
